restaurant_name,food_id,food_name,food_name_cn,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,saturated_fat_g,trans_fat_g,cholesterol_mg,fiber_g,sugars_g,added_sugars_g,protein_dv,total_carbs_dv,total_fat_dv,saturated_fat_dv,trans_fat_dv,cholesterol_dv,sodium_dv,dietary_fiber_dv,total_sugars_dv,added_sugars_dv,vitamin_d_mcg,vitamin_d_dv,calcium_mg,calcium_dv,iron_mg,iron_dv,potassium_mg,potassium_dv,description,allergens,ingredient_count,ingredients_full,allergens_full,product_url,local_image_path,scraped_date,
Starbucks,blonde-iced-latte-macchiato-soya-drink-venti,Blonde Iced Latte Macchiato - soya drink Venti,,118,9,5.1,7.9,92,0.8,,,2,6.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-oat-drink-tall,Blonde Iced Latte Macchiato - oat drink Tall,,106,1.7,5.2,12.1,88,0.6,,,2,5.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-oat-drink-grande,Blonde Iced Latte Macchiato - oat drink Grande,,154,2.3,7.7,17.6,128,0.8,,,2.8,8.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-oat-drink-venti,Blonde Iced Latte Macchiato - oat drink Venti,,160,2.5,7.9,18.3,132,0.8,,,3,8.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-coconut-drink-tall,Blonde Iced Latte Macchiato - coconut drink Tall,,83,2.1,4.5,6.9,32,4.1,,,2.9,6.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-coconut-drink-grande,Blonde Iced Latte Macchiato - coconut drink Grande,,120,2.9,6.6,9.8,48,6,,,4.2,9.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-latte-macchiato-coconut-drink-venti,Blonde Iced Latte Macchiato - coconut drink Venti,,126,3.1,6.8,10.4,48,6.2,,,4.4,9.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-semi-skimmed-milk-tall,Decaf Iced Latte Macchiato - semi skimmed milk Tall,,92,6.4,3.1,9.4,76,2,,,0.2,8.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-semi-skimmed-milk-grande,Decaf Iced Latte Macchiato - semi skimmed milk Grande,,132,9.3,4.5,13.3,112,2.9,,,0.2,12.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-semi-skimmed-milk-venti,Decaf Iced Latte Macchiato - semi skimmed milk Venti,,138,9.7,4.7,14.2,116,3,,,0.3,12.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-whole-milk-tall,Decaf Iced Latte Macchiato - whole milk Tall,,120,6.2,6.4,9.2,72,4.1,,,0.2,8.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-whole-milk-grande,Decaf Iced Latte Macchiato - whole milk Grande,,173,9.1,9.5,13.1,108,6,,,0.2,12,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-whole-milk-venti,Decaf Iced Latte Macchiato - whole milk Venti,,181,9.4,9.7,13.9,112,6.1,,,0.3,12.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-skimmed-milk-tall,Decaf Iced Latte Macchiato - skimmed milk Tall,,71,6.4,0.7,9.6,76,0.3,,,0.2,8.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-skimmed-milk-grande,Decaf Iced Latte Macchiato - skimmed milk Grande,,101,9.3,0.9,13.6,116,0.4,,,0.2,12.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-skimmed-milk-venti,Decaf Iced Latte Macchiato - skimmed milk Venti,,107,9.7,1,14.5,116,0.4,,,0.3,12.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-almond-drink-tall,Decaf Iced Latte Macchiato - almond drink Tall,,51,1.1,2.2,5.5,52,0.2,,,0.6,4.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-almond-drink-grande,Decaf Iced Latte Macchiato - almond drink Grande,,72,1.5,3.2,7.5,76,0.3,,,0.7,6.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-almond-drink-venti,Decaf Iced Latte Macchiato - almond drink Venti,,78,1.7,3.3,8.3,76,0.3,,,0.9,6.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-soya-drink-tall,Decaf Iced Latte Macchiato - soya drink Tall,,79,5.9,3.4,5.6,60,0.6,,,1.3,4.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-soya-drink-grande,Decaf Iced Latte Macchiato - soya drink Grande,,114,8.6,4.9,7.7,92,0.8,,,1.8,6.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-soya-drink-venti,Decaf Iced Latte Macchiato - soya drink Venti,,120,8.9,5.1,8.5,92,0.8,,,1.9,6.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-oat-drink-tall,Decaf Iced Latte Macchiato - oat drink Tall,,107,1.6,5.2,12.5,88,0.6,,,1.9,5.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-oat-drink-grande,Decaf Iced Latte Macchiato - oat drink Grande,,155,2.3,7.7,18,128,0.8,,,2.7,8.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-oat-drink-venti,Decaf Iced Latte Macchiato - oat drink Venti,,162,2.5,7.9,18.9,132,0.8,,,2.9,8.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-coconut-drink-tall,Decaf Iced Latte Macchiato - coconut drink Tall,,85,2,4.5,7.3,32,4.1,,,2.8,6.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-coconut-drink-grande,Decaf Iced Latte Macchiato - coconut drink Grande,,122,2.9,6.6,10.2,48,6,,,4.1,9.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-latte-macchiato-coconut-drink-venti,Decaf Iced Latte Macchiato - coconut drink Venti,,128,3,6.8,11,48,6.2,,,4.3,9.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-semi-skimmed-milk-tall,Blonde Iced Caramel Macchiato - semi skimmed milk Tall,,145,6.5,4.2,20.3,88,2.6,,,0.3,19.1,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-semi-skimmed-milk-grande,Blonde Iced Caramel Macchiato - semi skimmed milk Grande,,200,9.5,5.6,27.8,124,3.6,,,0.3,26.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-semi-skimmed-milk-venti,Blonde Iced Caramel Macchiato - semi skimmed milk Venti,,220,9.8,5.8,32,128,3.6,,,0.4,30.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-whole-milk-tall,Blonde Iced Caramel Macchiato - whole milk Tall,,173,6.4,7.5,20.1,88,4.7,,,0.3,18.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-whole-milk-grande,Blonde Iced Caramel Macchiato - whole milk Grande,,241,9.2,10.5,27.6,124,6.6,,,0.3,26.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-whole-milk-venti,Blonde Iced Caramel Macchiato - whole milk Venti,,262,9.6,10.8,31.8,124,6.8,,,0.4,30.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-skimmed-milk-tall,Blonde Iced Caramel Macchiato - skimmed milk Tall,,124,6.5,1.7,20.4,92,0.9,,,0.3,19.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-skimmed-milk-grande,Blonde Iced Caramel Macchiato - skimmed milk Grande,,169,9.5,2,28.1,128,1,,,0.3,26.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-skimmed-milk-venti,Blonde Iced Caramel Macchiato - skimmed milk Venti,,188,9.8,2.1,32.3,132,1.1,,,0.4,30.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-almond-drink-tall,Blonde Iced Caramel Macchiato - almond drink Tall,,105,1.3,3.3,16.3,64,0.9,,,0.6,15.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-almond-drink-grande,Blonde Iced Caramel Macchiato - almond drink Grande,,140,1.7,4.2,22,88,1,,,0.8,20.8,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-almond-drink-venti,Blonde Iced Caramel Macchiato - almond drink Venti,,159,1.9,4.4,26.1,92,1,,,0.9,24.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-soya-drink-tall,Blonde Iced Caramel Macchiato - soya drink Tall,,133,6,4.4,16.5,76,1.2,,,1.3,15.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-soya-drink-grande,Blonde Iced Caramel Macchiato - soya drink Grande,,182,8.7,6,22.2,104,1.5,,,1.8,20.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-soya-drink-venti,Blonde Iced Caramel Macchiato - soya drink Venti,,201,9.1,6.2,26.3,108,1.5,,,2,24.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-oat-drink-tall,Blonde Iced Caramel Macchiato - oat drink Tall,,161,1.8,6.3,23.4,100,1.2,,,2,16.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-oat-drink-grande,Blonde Iced Caramel Macchiato - oat drink Grande,,223,2.4,8.7,32.5,144,1.5,,,2.8,22.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-oat-drink-venti,Blonde Iced Caramel Macchiato - oat drink Venti,,244,2.6,9,36.8,148,1.5,,,3,26.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-coconut-drink-tall,Blonde Iced Caramel Macchiato - coconut drink Tall,,138,2.2,5.6,18.2,44,4.7,,,2.9,17,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-coconut-drink-grande,Blonde Iced Caramel Macchiato - coconut drink Grande,,189,3,7.7,24.7,60,6.7,,,4.2,23.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-caramel-macchiato-coconut-drink-venti,Blonde Iced Caramel Macchiato - coconut drink Venti,,209,3.2,7.9,28.9,60,6.8,,,4.4,27.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-semi-skimmed-milk-tall,Decaf Iced Caramel Macchiato - semi skimmed milk Tall,,147,6.5,4.2,20.7,88,2.6,,,0.2,19.1,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-semi-skimmed-milk-grande,Decaf Iced Caramel Macchiato - semi skimmed milk Grande,,201,9.4,5.6,28.2,124,3.6,,,0.2,26.6,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-semi-skimmed-milk-venti,Decaf Iced Caramel Macchiato - semi skimmed milk Venti,,222,9.7,5.8,32.7,128,3.6,,,0.3,30.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-whole-milk-tall,Decaf Iced Caramel Macchiato - whole milk Tall,,175,6.3,7.5,20.5,88,4.7,,,0.2,19,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-whole-milk-grande,Decaf Iced Caramel Macchiato - whole milk Grande,,243,9.2,10.5,28,124,6.6,,,0.2,26.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-whole-milk-venti,Decaf Iced Caramel Macchiato - whole milk Venti,,264,9.5,10.8,32.4,124,6.8,,,0.3,30.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-skimmed-milk-tall,Decaf Iced Caramel Macchiato - skimmed milk Tall,,126,6.5,1.7,20.8,92,0.9,,,0.2,19.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-skimmed-milk-grande,Decaf Iced Caramel Macchiato - skimmed milk Grande,,170,9.4,2,28.5,128,1,,,0.2,26.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-skimmed-milk-venti,Decaf Iced Caramel Macchiato - skimmed milk Venti,,190,9.7,2.1,32.9,132,1.1,,,0.3,30.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-almond-drink-tall,Decaf Iced Caramel Macchiato - almond drink Tall,,106,1.2,3.3,16.7,64,0.9,,,0.6,15.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-almond-drink-grande,Decaf Iced Caramel Macchiato - almond drink Grande,,142,1.6,4.2,22.4,88,1,,,0.7,20.8,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-almond-drink-venti,Decaf Iced Caramel Macchiato - almond drink Venti,,161,1.8,4.4,26.7,92,1,,,0.9,24.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-soya-drink-tall,Decaf Iced Caramel Macchiato - soya drink Tall,,134,6,4.4,16.9,76,1.2,,,1.3,15.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-soya-drink-grande,Decaf Iced Caramel Macchiato - soya drink Grande,,183,8.7,6,22.6,104,1.5,,,1.8,20.8,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-soya-drink-venti,Decaf Iced Caramel Macchiato - soya drink Venti,,203,9,6.2,26.9,108,1.5,,,1.9,24.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-oat-drink-tall,Decaf Iced Caramel Macchiato - oat drink Tall,,162,1.7,6.3,23.8,100,1.2,,,1.9,16.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-oat-drink-grande,Decaf Iced Caramel Macchiato - oat drink Grande,,224,2.4,8.7,32.9,144,1.5,,,2.7,22.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-oat-drink-venti,Decaf Iced Caramel Macchiato - oat drink Venti,,246,2.6,9,37.4,148,1.5,,,2.9,26.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-coconut-drink-tall,Decaf Iced Caramel Macchiato - coconut drink Tall,,140,2.1,5.6,18.6,44,4.7,,,2.8,17,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-coconut-drink-grande,Decaf Iced Caramel Macchiato - coconut drink Grande,,191,2.9,7.7,25.1,60,6.7,,,4.1,23.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-caramel-macchiato-coconut-drink-venti,Decaf Iced Caramel Macchiato - coconut drink Venti,,211,3.1,7.9,29.5,60,6.8,,,4.3,27.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-semi-skimmed-milk-tall,Blonde Iced Mocha - semi skimmed milk Tall,,223,7.3,12.6,19.2,68,8.7,,,1.5,17.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-semi-skimmed-milk-grande,Blonde Iced Mocha - semi skimmed milk Grande,,314,10.7,17.2,28,100,11.9,,,2.2,26.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-semi-skimmed-milk-venti,Blonde Iced Mocha - semi skimmed milk Venti,,344,11.6,17.7,33,96,12.2,,,2.9,30.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-whole-milk-tall,Blonde Iced Mocha - whole milk Tall,,244,7.2,15.1,19.1,64,10.3,,,1.5,17.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-whole-milk-grande,Blonde Iced Mocha - whole milk Grande,,345,10.5,20.9,27.8,96,14.2,,,2.2,26.1,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-whole-milk-venti,Blonde Iced Mocha - whole milk Venti,,374,11.4,21.3,32.8,96,14.5,,,2.9,30.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-skimmed-milk-tall,Blonde Iced Mocha - skimmed milk Tall,,207,7.3,10.8,19.3,68,7.5,,,1.5,18,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-skimmed-milk-grande,Blonde Iced Mocha - skimmed milk Grande,,290,10.7,14.4,28.2,100,10,,,2.2,26.5,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-skimmed-milk-venti,Blonde Iced Mocha - skimmed milk Venti,,321,11.6,15,33.2,100,10.3,,,2.9,30.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-almond-drink-tall,Blonde Iced Mocha - almond drink Tall,,193,3.4,11.9,16.3,48,7.4,,,1.8,14.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-almond-drink-grande,Blonde Iced Mocha - almond drink Grande,,269,4.8,16.2,23.6,72,9.9,,,2.5,21.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-almond-drink-venti,Blonde Iced Mocha - almond drink Venti,,300,5.8,16.7,28.7,72,10.3,,,3.3,26.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-soya-drink-tall,Blonde Iced Mocha - soya drink Tall,,213,7,12.8,16.4,56,7.7,,,2.3,14.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-soya-drink-grande,Blonde Iced Mocha - soya drink Grande,,300,10.2,17.5,23.7,84,10.3,,,3.3,21.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-soya-drink-venti,Blonde Iced Mocha - soya drink Venti,,330,11.1,18,28.9,84,10.6,,,4.1,26.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-oat-drink-tall,Blonde Iced Mocha - oat drink Tall,,234,3.8,14.2,21.6,76,7.7,,,2.8,15.9,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-oat-drink-grande,Blonde Iced Mocha - oat drink Grande,,332,5.4,19.6,31.5,112,10.3,,,4.1,23.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-oat-drink-venti,Blonde Iced Mocha - oat drink Venti,,361,6.4,20,36.5,112,10.6,,,4.8,27.8,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-coconut-drink-tall,Blonde Iced Mocha - coconut drink Tall,,217,4,13.7,17.6,36,10.3,,,3.5,16.3,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-coconut-drink-grande,Blonde Iced Mocha - coconut drink Grande,,306,5.8,18.8,25.6,48,14.3,,,5.1,24,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,blonde-iced-mocha-coconut-drink-venti,Blonde Iced Mocha - coconut drink Venti,,336,6.8,19.2,30.7,48,14.5,,,5.8,28.4,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-mocha-semi-skimmed-milk-tall,Decaf Iced Mocha - semi skimmed milk Tall,,246,7.7,12.9,23.8,60,8.9,,,2.1,21.8,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-mocha-semi-skimmed-milk-grande,Decaf Iced Mocha - semi skimmed milk Grande,,343,11.4,17.7,33.1,96,12.2,,,2.7,30.7,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
Starbucks,decaf-iced-mocha-semi-skimmed-milk-venti,Decaf Iced Mocha - semi skimmed milk Venti,,363,11.6,17.8,37.4,88,12.3,,,3.5,34.2,,,,,,,,,,,,,,,,,,,,Winter FY26 UK/IRE beverage nutritionals (from PDF),,,,,,,2026/2/7,
